num_runs,nis_mean,nis_variance,log_mean_component,log_variance_component,cnis,dof
1150,597.414,1196.46,0.00237042,0.0037357,0.00610612,596
1175,597.489,1192.41,0.00249544,0.000346046,0.00284148,596
1200,597.375,1199.93,0.00230508,0.00663379,0.00893887,596
1225,597.265,1200.17,0.00212022,0.00682963,0.00894985,596
1250,597.116,1194.21,0.00187065,0.00185175,0.00372239,596
1275,596.99,1196.42,0.00166041,0.00369979,0.0053602,596
1300,597.214,1205.55,0.00203564,0.0113045,0.0133402,596
1325,597.2,1203.56,0.002011,0.00965155,0.0116626,596
1350,597.105,1213.09,0.00185191,0.0175352,0.0193871,596
1375,597.044,1205.83,0.00175018,0.0115379,0.0132881,596
1400,597.026,1212.1,0.00172059,0.0167215,0.0184421,596
1425,596.991,1206.21,0.00166081,0.0118519,0.0135127,596
1450,597.134,1210.59,0.00190018,0.0154752,0.0173753,596
1475,597.11,1213.02,0.00186046,0.0174778,0.0193383,596
1500,597.006,1213.64,0.00168633,0.0179905,0.0196769,596
1525,596.78,1207.91,0.00130862,0.0132558,0.0145645,596
1550,596.767,1202.74,0.00128651,0.00897272,0.0102592,596
1575,596.964,1224.54,0.00161611,0.0269306,0.0285467,596
1600,597.037,1217.65,0.00173825,0.0212909,0.0230292,596
1625,597.122,1222.02,0.00188035,0.0248756,0.0267559,596
1650,597.182,1222.69,0.00198182,0.0254243,0.0274061,596
1675,597.131,1225.14,0.00189547,0.0274245,0.02932,596
1700,597.339,1227.57,0.00224336,0.0294059,0.0316493,596
1725,597.39,1237.35,0.00233014,0.0373367,0.0396668,596
1750,597.437,1236.21,0.00240833,0.0364158,0.0388241,596
1775,597.371,1230.67,0.00229841,0.0319252,0.0342237,596
1800,597.243,1229.92,0.00208267,0.0313143,0.033397,596
1825,597.205,1230.38,0.00201994,0.0316887,0.0337086,596
1850,597.181,1225.53,0.00197969,0.0277421,0.0297218,596
1875,597.156,1226.52,0.00193823,0.0285446,0.0304829,596
1900,597.156,1222.04,0.0019378,0.0248857,0.0268235,596
1925,597.127,1219.99,0.00188992,0.023209,0.0250989,596
1950,597.157,1222.93,0.00193928,0.0256155,0.0275548,596
1975,597.209,1224.92,0.00202588,0.0272448,0.0292707,596
2000,597.19,1218.96,0.00199393,0.0223672,0.0243611,596
2025,597.093,1218.49,0.00183297,0.0219813,0.0238143,596
2050,597.112,1217.11,0.00186395,0.0208427,0.0227067,596
2075,597.158,1218.51,0.00194149,0.0219976,0.023939,596
2100,597.184,1213.18,0.00198442,0.0176128,0.0195972,596
2125,597.177,1212.08,0.00197251,0.0167039,0.0186764,596
2150,597.284,1213.93,0.00215194,0.0182343,0.0203862,596
2175,597.328,1213.05,0.00222584,0.0175072,0.019733,596
2200,597.342,1211.62,0.00224837,0.0163238,0.0185722,596
2225,597.185,1211.19,0.0019861,0.0159703,0.0179564,596
2250,597.063,1204.88,0.00178255,0.010747,0.0125296,596
2275,596.98,1209.37,0.00164286,0.0144682,0.016111,596
2300,596.968,1210.63,0.00162315,0.0155044,0.0171275,596
2325,596.966,1213.34,0.00162027,0.0177425,0.0193628,596
2350,596.876,1210.91,0.00146801,0.0157372,0.0172052,596
2375,596.86,1204.57,0.00144249,0.0104912,0.0119337,596
2400,596.805,1208.86,0.00134956,0.0140451,0.0153946,596
2425,596.774,1206.46,0.00129787,0.0120562,0.0133541,596
2450,596.741,1198.72,0.00124243,0.00562352,0.00686595,596
2475,596.681,1196.81,0.00114268,0.0040273,0.00516998,596
2500,596.836,1196.79,0.00140242,0.00400969,0.0054121,596
2525,596.901,1193.57,0.00151144,0.00131381,0.00282525,596
2550,596.853,1188.98,0.00142962,-0.00253262,0.00396224,596
2575,596.721,1186.26,0.0012094,-0.00482965,0.00603904,596
2600,596.613,1184.92,0.00102865,-0.00595909,0.00698773,596
2625,596.556,1178.71,0.000932004,-0.011215,0.012147,596
2650,596.59,1176.78,0.00098869,-0.0128497,0.0138384,596
2675,596.61,1173.79,0.00102378,-0.0153918,0.0164155,596
2700,596.65,1172.48,0.00108991,-0.0165105,0.0176005,596
2725,596.643,1174.04,0.00107809,-0.0151843,0.0162624,596
2750,596.56,1171.52,0.000939966,-0.0173288,0.0182687,596
2775,596.547,1168.62,0.000916898,-0.0198129,0.0207298,596
2800,596.651,1167.18,0.00109185,-0.0210399,0.0221318,596
2825,596.653,1168.28,0.0010949,-0.020101,0.0211959,596
2850,596.572,1167.24,0.000958465,-0.0209867,0.0219452,596
2875,596.626,1172.38,0.00104953,-0.0165935,0.017643,596
2900,596.478,1172.02,0.000801328,-0.0169071,0.0177084,596
2925,596.607,1178.37,0.00101718,-0.0115032,0.0125204,596
2950,596.69,1182.08,0.00115783,-0.00835964,0.00951747,596
2975,596.72,1180.74,0.00120685,-0.00948871,0.0106956,596
3000,596.626,1179.04,0.00104914,-0.0109294,0.0119785,596
3025,596.664,1179.69,0.00111401,-0.0103767,0.0114907,596
3050,596.619,1175.35,0.00103729,-0.0140704,0.0151077,596
3075,596.687,1174.05,0.00115194,-0.0151749,0.0163268,596
3100,596.743,1176.47,0.00124586,-0.0131166,0.0143625,596
3125,596.792,1178.14,0.00132827,-0.011696,0.0130242,596
3150,596.727,1176.82,0.00121867,-0.0128135,0.0140321,596
3175,596.696,1179.62,0.00116697,-0.0104411,0.0116081,596
3200,596.633,1179.1,0.0010616,-0.0108843,0.0119459,596
3225,596.572,1185.79,0.000958503,-0.00522585,0.00618436,596
3250,596.545,1185.3,0.000914605,-0.00563913,0.00655373,596
3275,596.526,1180.69,0.000881384,-0.00953248,0.0104139,596
3300,596.546,1180.82,0.000915113,-0.0094252,0.0103403,596
3325,596.489,1178.39,0.000820478,-0.0114869,0.0123074,596
3350,596.48,1178.62,0.000805303,-0.0112921,0.0120974,596
3375,596.478,1179.62,0.000801624,-0.0104409,0.0112425,596
3400,596.506,1179.28,0.000848203,-0.0107299,0.0115781,596
3425,596.581,1181.33,0.000973966,-0.00898911,0.00996308,596
3450,596.584,1181.29,0.000979611,-0.00902341,0.010003,596
3475,596.605,1188.94,0.00101485,-0.00256838,0.00358323,596
3500,596.602,1191.44,0.00100968,-0.000474053,0.00148373,596
3525,596.625,1192.32,0.00104834,0.000270605,0.00131894,596
3550,596.64,1189.3,0.00107299,-0.00226364,0.00333663,596
3575,596.681,1188.3,0.00114184,-0.00310477,0.00424661,596
3600,596.717,1185.57,0.00120309,-0.00541174,0.00661482,596
3625,596.698,1183.1,0.00116993,-0.00749744,0.00866736,596
3650,596.663,1185.73,0.00111248,-0.00527718,0.00638967,596
3675,596.703,1185.76,0.00117896,-0.00525077,0.00642972,596
3700,596.75,1183.53,0.00125749,-0.00713321,0.0083907,596
3725,596.814,1184.92,0.00136476,-0.00596056,0.00732532,596
3750,596.858,1181.88,0.00143891,-0.00852952,0.00996843,596
3775,596.781,1181.37,0.00130968,-0.00896009,0.0102698,596
3800,596.757,1181.63,0.0012691,-0.0087384,0.0100075,596
3825,596.85,1183.77,0.00142467,-0.00692485,0.00834952,596
3850,596.892,1183.25,0.00149577,-0.00736808,0.00886384,596
3875,596.814,1184.68,0.00136565,-0.00615644,0.00752209,596
3900,596.749,1185.27,0.00125554,-0.00565838,0.00691392,596
3925,596.743,1183.69,0.00124548,-0.00699867,0.00824415,596
3950,596.783,1181.26,0.00131348,-0.00905253,0.010366,596
3975,596.816,1180.86,0.00136901,-0.00939037,0.0107594,596
4000,596.783,1179.45,0.0013137,-0.0105803,0.011894,596
4025,596.786,1178.21,0.0013174,-0.0116364,0.0129538,596
4050,596.829,1178.01,0.00138962,-0.0118066,0.0131962,596
4075,596.776,1181.68,0.00130111,-0.00869909,0.0100002,596
4100,596.71,1182.43,0.0011914,-0.00805778,0.00924918,596
4125,596.692,1184.54,0.00116101,-0.00627826,0.00743927,596
4150,596.602,1185.69,0.00100894,-0.0053062,0.00631513,596
4175,596.539,1186.17,0.000904536,-0.00489966,0.0058042,596
4200,596.562,1189.76,0.000942709,-0.00188021,0.00282292,596
4225,596.553,1193.81,0.000927983,0.00151434,0.00244232,596
4250,596.561,1195.53,0.000940799,0.00295927,0.00390007,596
4275,596.547,1198.66,0.000917281,0.00557225,0.00648953,596
4300,596.536,1197.88,0.000898639,0.00491682,0.00581546,596
4325,596.521,1197.11,0.000873807,0.00427506,0.00514886,596
4350,596.412,1197.08,0.000690865,0.00425309,0.00494395,596
4375,596.411,1195.57,0.000689098,0.00298859,0.00367769,596
4400,596.391,1191.51,0.000655432,-0.000407923,0.00106335,596
4425,596.386,1190.38,0.000646664,-0.00136015,0.00200682,596
4450,596.359,1188.62,0.000602849,-0.00283641,0.00343926,596
4475,596.336,1191.73,0.000563453,-0.000225461,0.000788914,596
4500,596.383,1190.76,0.000643218,-0.00104107,0.00168429,596
4525,596.349,1191.19,0.000585187,-0.000676112,0.0012613,596
4550,596.36,1192.27,0.000603584,0.000229245,0.000832829,596
4575,596.366,1192.12,0.000613221,0.000101859,0.000715081,596
4600,596.363,1190.01,0.000609161,-0.00166847,0.00227763,596
4625,596.359,1193.61,0.000602266,0.00135084,0.00195311,596
4650,596.344,1192.22,0.000577343,0.000180414,0.000757757,596
4675,596.379,1191.4,0.000635055,-0.000503782,0.00113884,596
4700,596.439,1189.72,0.00073707,-0.0019143,0.00265137,596
4725,596.433,1188.81,0.000726504,-0.00267585,0.00340235,596
4750,596.404,1187.21,0.00067836,-0.00402938,0.00470774,596
4775,596.479,1186.2,0.000802604,-0.00487502,0.00567762,596
4800,596.498,1186.45,0.000835843,-0.00466336,0.0054992,596
4825,596.387,1190.45,0.000649547,-0.00130396,0.00195351,596
4850,596.296,1190.9,0.000496038,-0.000919988,0.00141603,596
4875,596.281,1190.26,0.000470847,-0.00145688,0.00192773,596
4900,596.376,1194.22,0.000630743,0.00186047,0.00249122,596
4925,596.388,1192.08,0.00065055,7.11055e-05,0.000721655,596
4950,596.389,1193.12,0.000651697,0.000938851,0.00159055,596
4975,596.37,1192.91,0.000619783,0.000766787,0.00138657,596
5000,596.351,1190.05,0.000588103,-0.00163868,0.00222678,596
5025,596.341,1189.21,0.000571909,-0.0023404,0.00291231,596
5050,596.371,1187.3,0.000622956,-0.00395441,0.00457737,596
5075,596.393,1189.92,0.000658477,-0.0017436,0.00240208,596
5100,596.374,1189.95,0.000628098,-0.0017191,0.0023472,596
5125,596.368,1188.4,0.000617312,-0.00302405,0.00364137,596
5150,596.388,1189.36,0.000651006,-0.00221442,0.00286542,596
5175,596.432,1190.52,0.000723958,-0.00124227,0.00196623,596
5200,596.45,1191.13,0.00075553,-0.000734082,0.00148961,596
5225,596.418,1191.03,0.000700635,-0.000816798,0.00151743,596
5250,596.438,1190.88,0.000734955,-0.000938021,0.00167298,596
5275,596.435,1190.22,0.000729755,-0.00149654,0.00222629,596
5300,596.469,1192.75,0.000786531,0.000629335,0.00141587,596
5325,596.447,1191.01,0.000750261,-0.00082775,0.00157801,596
5350,596.47,1191.67,0.00078769,-0.000277685,0.00106537,596
5375,596.482,1190.82,0.000808718,-0.000992984,0.0018017,596
5400,596.501,1190,0.000840722,-0.00167817,0.0025189,596
5425,596.482,1191.14,0.000808721,-0.000719624,0.00152834,596
5450,596.46,1189.84,0.000771612,-0.00180972,0.00258133,596
5475,596.409,1187.5,0.000686841,-0.00378033,0.00446717,596
5500,596.436,1187.67,0.000731912,-0.00363843,0.00437034,596
5525,596.413,1187.81,0.000692744,-0.00352453,0.00421727,596
5550,596.414,1187.24,0.000693632,-0.00399889,0.00469252,596
5575,596.329,1186.5,0.000552126,-0.00462503,0.00517716,596
5600,596.311,1184.19,0.000521914,-0.00657403,0.00709595,596
5625,596.298,1183.32,0.000499531,-0.00731219,0.00781172,596
5650,596.299,1183.95,0.000501544,-0.00677549,0.00727704,596
5675,596.281,1187.07,0.000471449,-0.00414335,0.0046148,596
5700,596.271,1192.28,0.000454896,0.000232224,0.00068712,596
5725,596.283,1195.57,0.000474152,0.00299221,0.00346636,596
5750,596.261,1196.04,0.000438327,0.0033795,0.00381782,596
5775,596.22,1194.4,0.000368714,0.00201188,0.0023806,596
5800,596.265,1192.4,0.000445135,0.000333092,0.000778227,596
5825,596.222,1191.7,0.000372003,-0.000253141,0.000625144,596
5850,596.22,1190.24,0.000369321,-0.00147472,0.00184404,596
5875,596.196,1190.73,0.000329315,-0.00106375,0.00139307,596
5900,596.213,1189.9,0.000356553,-0.00176019,0.00211675,596
5925,596.218,1189.6,0.000366066,-0.00201732,0.00238339,596
5950,596.188,1187.94,0.000314882,-0.003413,0.00372788,596
5975,596.131,1187.28,0.000219693,-0.00397165,0.00419135,596
6000,596.11,1185.16,0.000185336,-0.00575121,0.00593655,596
6025,596.122,1185.19,0.000204242,-0.00572529,0.00592954,596
6050,596.161,1184.57,0.0002694,-0.00625369,0.00652309,596
6075,596.118,1188.27,0.000197305,-0.00313251,0.00332982,596
6100,596.138,1188.81,0.000231403,-0.00267835,0.00290976,596
6125,596.137,1188.39,0.000229946,-0.00303474,0.00326468,596
6150,596.143,1188.48,0.000239199,-0.00295418,0.00319338,596
6175,596.159,1188.48,0.000266119,-0.00295336,0.00321948,596
6200,596.131,1190.37,0.000220559,-0.00137063,0.00159119,596
6225,596.156,1191.56,0.000262291,-0.000371597,0.000633889,596
6250,596.164,1194.38,0.00027575,0.00199301,0.00226876,596
6275,596.149,1196.01,0.000249674,0.00335685,0.00360653,596
6300,596.193,1196.13,0.000323592,0.00346228,0.00378587,596
6325,596.16,1194.54,0.000268464,0.00213069,0.00239915,596
6350,596.16,1194.16,0.000267668,0.00181034,0.00207801,596
6375,596.151,1194.92,0.000253413,0.00244919,0.0027026,596
6400,596.194,1197.79,0.000325588,0.00484523,0.00517082,596
6425,596.222,1197.15,0.000371866,0.00431448,0.00468634,596
6450,596.218,1198.23,0.00036544,0.00521532,0.00558077,596
6475,596.202,1197.83,0.000338331,0.00488291,0.00522124,596
6500,596.157,1201.34,0.000262743,0.00780516,0.00806791,596
6525,596.134,1202.95,0.000225595,0.0091472,0.0093728,596
6550,596.141,1201.93,0.000237165,0.00829459,0.00853175,596
6575,596.137,1200.21,0.000230058,0.00686603,0.00709609,596
6600,596.136,1200.45,0.000228298,0.00706169,0.00728998,596
6625,596.158,1201.38,0.000264573,0.0078377,0.00810227,596
6650,596.179,1201.91,0.000300586,0.00827901,0.0085796,596
6675,596.173,1202.53,0.000290531,0.00879193,0.00908246,596
6700,596.154,1200.84,0.000258283,0.00739101,0.00764929,596
6725,596.106,1201.33,0.000177763,0.00779968,0.00797745,596
6750,596.101,1199.99,0.000168797,0.00668147,0.00685027,596
6775,596.09,1198.75,0.000151792,0.00564535,0.00579715,596
6800,596.132,1200.66,0.000221761,0.00724038,0.00746214,596
6825,596.144,1200.69,0.000242227,0.00726573,0.00750795,596
6850,596.142,1198.51,0.000237924,0.00544775,0.00568567,596
6875,596.13,1199.09,0.000217405,0.00593151,0.00614892,596
6900,596.113,1199.47,0.000188804,0.00624591,0.00643472,596
6925,596.111,1200.4,0.000186416,0.00702484,0.00721126,596
6950,596.119,1200.73,0.000199777,0.00729527,0.00749505,596
6975,596.13,1199.78,0.000217736,0.00650906,0.00672679,596
7000,596.123,1200.71,0.000205688,0.00728367,0.00748936,596
7025,596.104,1202.34,0.000174437,0.00863879,0.00881323,596
7050,596.132,1203.59,0.000221493,0.00967252,0.00989402,596
7075,596.183,1204.37,0.000307589,0.010322,0.0106296,596
7100,596.214,1206.33,0.000359197,0.0119498,0.012309,596
7125,596.169,1205.93,0.000282809,0.0116206,0.0119034,596
7150,596.207,1205.03,0.000346977,0.0108708,0.0112178,596
7175,596.207,1205.12,0.00034803,0.0109504,0.0112984,596
7200,596.226,1205.45,0.000379931,0.0112199,0.0115998,596
7225,596.193,1206.53,0.000323016,0.0121181,0.0124411,596
7250,596.221,1207.71,0.000371017,0.0130907,0.0134617,596
7275,596.274,1206.51,0.000459031,0.0121032,0.0125622,596
7300,596.267,1204.42,0.000448598,0.0103646,0.0108132,596
7325,596.267,1205.88,0.000447126,0.0115749,0.0120221,596
7350,596.269,1204.27,0.000451317,0.0102376,0.0106889,596
7375,596.266,1204.46,0.000446789,0.0104028,0.0108496,596
7400,596.273,1202.97,0.00045874,0.00916244,0.00962118,596
7425,596.277,1201.71,0.000465101,0.00810936,0.00857446,596
7450,596.275,1201.96,0.000460982,0.00832125,0.00878224,596
7475,596.292,1201.99,0.000489231,0.0083482,0.00883743,596
7500,596.3,1204.99,0.000503997,0.0108387,0.0113427,596
7525,596.309,1206.3,0.000517921,0.0119247,0.0124427,596
7550,596.295,1205.49,0.000495099,0.0112526,0.0117477,596
7575,596.285,1204.92,0.00047808,0.0107784,0.0112565,596
7600,596.278,1202.79,0.000467032,0.00900788,0.00947491,596
7625,596.268,1202.02,0.000449984,0.0083734,0.00882338,596
7650,596.275,1203.58,0.00046198,0.00966807,0.0101301,596
7675,596.262,1202.59,0.000439345,0.00884481,0.00928415,596
7700,596.282,1203.06,0.000473129,0.00923477,0.0097079,596
7725,596.319,1204.1,0.000535273,0.010101,0.0106363,596
7750,596.366,1206.37,0.000614428,0.011982,0.0125964,596
7775,596.366,1205.57,0.000613233,0.0113176,0.0119309,596
7800,596.352,1206.85,0.000591,0.0123796,0.0129706,596
7825,596.36,1207.86,0.000604361,0.0132189,0.0138233,596
7850,596.362,1208.4,0.000606684,0.0136663,0.014273,596
7875,596.399,1209.3,0.000669439,0.0144085,0.015078,596
7900,596.403,1210.33,0.000676514,0.0152565,0.015933,596
7925,596.446,1210.85,0.000748589,0.0156863,0.0164349,596
7950,596.431,1209.51,0.000723254,0.0145823,0.0153055,596
7975,596.401,1211.22,0.000672116,0.0159922,0.0166643,596
8000,596.405,1212,0.000679615,0.0166383,0.017318,596
8025,596.376,1211.67,0.000630703,0.0163668,0.0169975,596
8050,596.345,1212.89,0.000577957,0.0173734,0.0179513,596
8075,596.357,1211.65,0.000599237,0.0163466,0.0169458,596
8100,596.355,1211.5,0.000596187,0.0162269,0.0168231,596
8125,596.355,1211.85,0.000595937,0.0165191,0.017115,596
8150,596.372,1211.67,0.000623944,0.0163703,0.0169942,596
8175,596.369,1211.96,0.000619251,0.0166079,0.0172271,596
8200,596.387,1211.59,0.000648739,0.0163049,0.0169536,596
8225,596.344,1212.04,0.000577216,0.0166753,0.0172525,596
8250,596.315,1212.31,0.000529219,0.0168947,0.0174239,596
8275,596.328,1211.5,0.000550113,0.016227,0.0167771,596
8300,596.315,1211.23,0.000527772,0.0160037,0.0165314,596
8325,596.325,1210.9,0.000545924,0.0157301,0.0162761,596
8350,596.355,1210.37,0.00059463,0.0152932,0.0158878,596
8375,596.325,1209.03,0.000545053,0.0141883,0.0147333,596
8400,596.313,1207.93,0.000525085,0.0132716,0.0137967,596
8425,596.261,1210.7,0.000437764,0.0155675,0.0160053,596
8450,596.264,1210.53,0.00044273,0.015427,0.0158698,596
8475,596.241,1212.4,0.000404567,0.016973,0.0173775,596
8500,596.255,1211.35,0.000427052,0.0161028,0.0165299,596
8525,596.242,1210.94,0.000405378,0.0157623,0.0161676,596
8550,596.224,1213.39,0.000375653,0.0177835,0.0181591,596
8575,596.246,1211.69,0.000413431,0.016382,0.0167955,596
8600,596.245,1211.79,0.00041058,0.0164641,0.0168747,596
8625,596.267,1210.43,0.00044836,0.0153442,0.0157925,596
8650,596.247,1211.82,0.000414724,0.0164887,0.0169034,596
8675,596.264,1212.17,0.000442943,0.0167784,0.0172214,596
8700,596.259,1211.96,0.000435094,0.0166024,0.0170375,596
8725,596.23,1211.05,0.000386047,0.0158581,0.0162441,596
8750,596.216,1209.93,0.00036238,0.0149321,0.0152945,596
8775,596.204,1209.18,0.000341475,0.0143108,0.0146523,596
8800,596.194,1209.94,0.000325319,0.014942,0.0152673,596
8825,596.211,1209.06,0.000353536,0.0142104,0.0145639,596
8850,596.208,1208.61,0.000348596,0.0138421,0.0141906,596
8875,596.211,1208.08,0.000354661,0.0133983,0.013753,596
8900,596.209,1208,0.000351165,0.013333,0.0136842,596
8925,596.175,1207.18,0.000292795,0.0126566,0.0129494,596
8950,596.217,1209.12,0.000364404,0.0142574,0.0146218,596
8975,596.235,1209.54,0.000394501,0.0146115,0.015006,596
9000,596.235,1208.75,0.000394423,0.0139506,0.014345,596
9025,596.221,1207.91,0.000370485,0.0132596,0.0136301,596
9050,596.228,1210.64,0.000382917,0.0155128,0.0158957,596
9075,596.237,1210.48,0.000398391,0.0153829,0.0157813,596
9100,596.241,1212.58,0.000403925,0.0171142,0.0175181,596
9125,596.223,1211.83,0.00037376,0.0164973,0.0168711,596
9150,596.227,1211.98,0.000381467,0.0166223,0.0170038,596
9175,596.208,1210.45,0.000348872,0.0153566,0.0157054,596
9200,596.191,1210.4,0.000320749,0.0153214,0.0156422,596
9225,596.219,1210.01,0.000367931,0.0149945,0.0153624,596
9250,596.231,1209.36,0.000388008,0.014459,0.014847,596
9275,596.244,1211.48,0.000409087,0.0162073,0.0166164,596
9300,596.281,1211.01,0.000470807,0.0158248,0.0162956,596
9325,596.278,1209.94,0.000466341,0.0149366,0.0154029,596
9350,596.26,1209.65,0.000436962,0.0146973,0.0151343,596
9375,596.276,1210.45,0.000462186,0.0153565,0.0158187,596
9400,596.258,1210.71,0.000432091,0.0155748,0.0160069,596
9425,596.259,1211.03,0.000435037,0.0158401,0.0162751,596
9450,596.271,1210.88,0.000455287,0.0157172,0.0161724,596
9475,596.246,1209.6,0.000412905,0.0146549,0.0150678,596
9500,596.252,1208.65,0.00042331,0.0138688,0.0142921,596
9525,596.267,1208.65,0.000447979,0.0138678,0.0143158,596
9550,596.294,1208.55,0.000492995,0.0137915,0.0142845,596
9575,596.295,1207.13,0.000494476,0.0126149,0.0131094,596
9600,596.323,1206.47,0.000541306,0.0120697,0.012611,596
9625,596.325,1205.52,0.000545822,0.0112778,0.0118237,596
9650,596.299,1204.62,0.000502177,0.0105282,0.0110304,596
9675,596.358,1204.62,0.00060042,0.0105279,0.0111284,596
9700,596.365,1205.36,0.000612529,0.0111498,0.0117623,596
9725,596.354,1207.25,0.000593876,0.0127092,0.0133031,596
9750,596.38,1207.61,0.000637793,0.0130129,0.0136507,596
9775,596.366,1208.04,0.000614529,0.013368,0.0139825,596
9800,596.388,1208.93,0.000651341,0.0141017,0.014753,596
9825,596.395,1208.77,0.000661735,0.0139737,0.0146355,596
9850,596.392,1207.38,0.000658309,0.0128215,0.0134798,596
9875,596.41,1207,0.000688137,0.0125056,0.0131937,596
9900,596.404,1207.39,0.000677195,0.0128264,0.0135036,596
9925,596.427,1207.29,0.000715535,0.0127434,0.0134589,596
9950,596.448,1206.5,0.000751625,0.0120906,0.0128422,596
9975,596.445,1205.85,0.000745753,0.0115559,0.0123016,596
10000,596.441,1205.42,0.000740374,0.0111947,0.0119351,596
10025,596.448,1207.42,0.000751119,0.0128517,0.0136028,596
10050,596.49,1207.88,0.000821132,0.0132367,0.0140578,596
10075,596.469,1207.11,0.00078629,0.0125994,0.0133857,596
10100,596.485,1206.96,0.000813747,0.0124732,0.0132869,596
10125,596.502,1207.01,0.000841498,0.0125125,0.013354,596
10150,596.493,1207.94,0.000826443,0.0132858,0.0141122,596
10175,596.495,1208.39,0.000829462,0.0136576,0.014487,596
10200,596.489,1208.34,0.000820232,0.0136114,0.0144317,596
10225,596.49,1207.71,0.000821326,0.013095,0.0139163,596
10250,596.5,1207.07,0.000839255,0.0125599,0.0133991,596
10275,596.489,1207.02,0.000819558,0.0125182,0.0133377,596
10300,596.468,1206.9,0.000784527,0.0124198,0.0132043,596
10325,596.464,1207.57,0.00077836,0.0129797,0.013758,596
10350,596.472,1207.34,0.000792074,0.0127878,0.0135799,596
10375,596.468,1206.1,0.000784187,0.0117594,0.0125436,596
10400,596.46,1205.33,0.000772213,0.0111173,0.0118895,596
10425,596.469,1205.21,0.000786872,0.0110214,0.0118083,596
10450,596.45,1205.49,0.000755525,0.0112567,0.0120123,596
10475,596.453,1206.35,0.000759341,0.0119631,0.0127224,596
10500,596.446,1207.14,0.000748346,0.0126219,0.0133702,596
10525,596.437,1207.39,0.000732783,0.0128266,0.0135594,596
10550,596.466,1206.76,0.000782252,0.0123047,0.013087,596
10575,596.473,1207.93,0.000793179,0.013274,0.0140671,596
10600,596.476,1209.04,0.000798268,0.0141967,0.014995,596
10625,596.443,1208.95,0.000743343,0.014118,0.0148613,596
10650,596.435,1208.62,0.000729762,0.0138465,0.0145763,596
10675,596.424,1207.25,0.000711353,0.0127088,0.0134202,596
10700,596.437,1206.43,0.000732804,0.0120333,0.0127661,596
10725,596.438,1207.01,0.000735452,0.0125154,0.0132508,596
10750,596.412,1207.53,0.000691123,0.0129469,0.013638,596
10775,596.411,1207.3,0.000689788,0.0127572,0.0134469,596
10800,596.422,1207.96,0.000707099,0.013303,0.0140101,596
10825,596.448,1207.5,0.00075124,0.0129198,0.0136711,596
